3.366115968674421310e-03,9.960683584213256836e-01,2.187687641708180308e-05,4.632339987438172102e-04,1.180372009912389331e-06,7.922074291855096817e-05
1.075646877288818359e-01,8.569822311401367188e-01,1.116071362048387527e-03,3.132035955786705017e-02,5.745993621530942619e-05,2.959170844405889511e-03
6.134002804756164551e-01,1.727262437343597412e-01,1.010558102279901505e-02,1.846804618835449219e-01,6.725126877427101135e-04,1.841492019593715668e-02
7.495591044425964355e-01,1.818352751433849335e-02,1.304979063570499420e-02,2.028072774410247803e-01,1.006325939670205116e-03,1.539404038339853287e-02
7.476972937583923340e-01,1.957506872713565826e-02,1.789331622421741486e-02,1.963571459054946899e-01,1.744436798617243767e-03,1.673274859786033630e-02
7.433972954750061035e-01,5.998574569821357727e-02,2.405663952231407166e-02,1.513346135616302490e-01,3.485356224700808525e-03,1.774040423333644867e-02
7.108613848686218262e-01,1.445023119449615479e-01,2.732462994754314423e-02,9.432100504636764526e-02,5.910115316510200500e-03,1.708055287599563599e-02
6.537175178527832031e-01,2.304060757160186768e-01,2.815902791917324066e-02,6.386877596378326416e-02,8.055721409618854523e-03,1.579291187226772308e-02
6.204785108566284180e-01,2.729151546955108643e-01,2.840302512049674988e-02,5.491819977760314941e-02,8.626386523246765137e-03,1.465877052396535873e-02
6.118329763412475586e-01,2.803389132022857666e-01,2.822643145918846130e-02,5.698351934552192688e-02,8.236119523644447327e-03,1.438202429562807083e-02
6.023411154747009277e-01,2.926153540611267090e-01,2.827999927103519440e-02,5.400733277201652527e-02,8.565962314605712891e-03,1.419026590883731842e-02
6.142622232437133789e-01,2.764374613761901855e-01,2.806040458381175995e-02,5.900431424379348755e-02,7.936523295938968658e-03,1.429909374564886093e-02
6.120980381965637207e-01,2.798161804676055908e-01,2.823363989591598511e-02,5.754942819476127625e-02,8.074694313108921051e-03,1.422802731394767761e-02
6.106985807418823242e-01,2.812961041927337646e-01,2.840358018875122070e-02,5.722369253635406494e-02,8.193274959921836853e-03,1.418467145413160324e-02
6.140174269676208496e-01,2.779218256473541260e-01,2.808602713048458099e-02,5.754362046718597412e-02,8.168757893145084381e-03,1.426235586404800415e-02
6.071081757545471191e-01,2.870358228683471680e-01,2.819389477372169495e-02,5.498511344194412231e-02,8.389509283006191254e-03,1.428750064224004745e-02
6.103293895721435547e-01,2.818724513053894043e-01,2.812755666673183441e-02,5.727567523717880249e-02,8.095932193100452423e-03,1.429898291826248169e-02
5.943484902381896973e-01,3.018944561481475830e-01,2.845689468085765839e-02,5.250420421361923218e-02,8.687031455338001251e-03,1.410895772278308868e-02
5.993014574050903320e-01,2.948818802833557129e-01,2.850944921374320984e-02,5.475384369492530823e-02,8.418511599302291870e-03,1.413482055068016052e-02
