5.536876916885375977e-01,1.246427595615386963e-01,2.667257934808731079e-02,7.354656700044870377e-03,1.337674409151077271e-01,1.538749188184738159e-01
4.770880043506622314e-01,8.283184468746185303e-02,2.009165287017822266e-02,4.825207404792308807e-03,1.710992455482482910e-01,2.440640479326248169e-01
4.569067955017089844e-01,6.586147099733352661e-02,1.506493054330348969e-02,4.566321149468421936e-03,1.451802998781204224e-01,3.124200999736785889e-01
5.057072639465332031e-01,8.419890701770782471e-02,1.606159470975399017e-02,4.499874077737331390e-03,1.834628731012344360e-01,2.060694694519042969e-01
4.020282924175262451e-01,6.003529578447341919e-02,1.715036481618881226e-02,4.672250244766473770e-03,3.018050193786621094e-01,2.143087089061737061e-01
2.869103550910949707e-01,4.403514042496681213e-02,1.535497605800628662e-02,2.578514395281672478e-03,5.499021410942077637e-01,1.012188419699668884e-01
2.895897030830383301e-01,6.204157322645187378e-02,1.240929961204528809e-02,1.264870516024529934e-03,5.828956961631774902e-01,5.179887637495994568e-02
4.464804232120513916e-01,1.411531865596771240e-01,1.486672926694154739e-02,1.718791783787310123e-03,3.355455398559570312e-01,6.023529544472694397e-02
5.694802403450012207e-01,2.341021746397018433e-01,1.660910062491893768e-02,4.938873928040266037e-03,1.017260625958442688e-01,7.314357906579971313e-02
5.832844376564025879e-01,1.333343833684921265e-01,1.565027050673961639e-02,7.952057756483554840e-03,7.397940754890441895e-02,1.857994347810745239e-01
4.904606938362121582e-01,1.936222761869430542e-01,3.845307976007461548e-02,1.260864362120628357e-02,1.208652928471565247e-01,1.439900100231170654e-01
3.673673272132873535e-01,1.403877288103103638e-01,3.762047365307807922e-02,6.891937926411628723e-03,3.145313560962677002e-01,1.332011222839355469e-01
2.564501464366912842e-01,7.848778367042541504e-02,4.255754128098487854e-02,3.887990955263376236e-03,5.484672188758850098e-01,7.014930248260498047e-02
2.092220336198806763e-01,4.125940799713134766e-02,2.668954432010650635e-02,1.060702372342348099e-03,6.827718019485473633e-01,3.899650275707244873e-02
3.081497848033905029e-01,9.276061505079269409e-02,3.978039696812629700e-02,3.764400957152247429e-03,4.440996050834655762e-01,1.114452779293060303e-01
2.514322698116302490e-01,1.020653769373893738e-01,3.103342466056346893e-02,3.993503283709287643e-03,4.749318361282348633e-01,1.365436166524887085e-01
2.971443235874176025e-01,3.407467305660247803e-01,5.344199389219284058e-02,1.934120431542396545e-02,1.156054958701133728e-01,1.737202107906341553e-01
2.961152195930480957e-01,5.265679359436035156e-01,3.510995209217071533e-02,2.058619260787963867e-02,4.124153032898902893e-02,8.037916570901870728e-02
5.194706320762634277e-01,2.969777882099151611e-01,4.826419427990913391e-02,5.773481354117393494e-02,1.887693628668785095e-02,5.867570638656616211e-02
6.405386924743652344e-01,1.923793703317642212e-01,5.625113844871520996e-02,8.256302773952484131e-02,8.893841877579689026e-03,1.937396824359893799e-02
7.353910207748413086e-01,1.378936618566513062e-01,3.944225981831550598e-02,6.494277715682983398e-02,7.640649098902940750e-03,1.468965318053960800e-02
8.277851939201354980e-01,5.116631463170051575e-02,3.824523463845252991e-02,5.387150868773460388e-02,1.327685546129941940e-02,1.565489359200000763e-02
7.640008926391601562e-01,1.100593954324722290e-01,3.633353486657142639e-02,5.508741363883018494e-02,1.801099069416522980e-02,1.650786772370338440e-02
7.702493071556091309e-01,1.028638109564781189e-01,2.602322399616241455e-02,6.240199133753776550e-02,1.629183813929557800e-02,2.216983214020729065e-02
7.621484398841857910e-01,1.186710447072982788e-01,2.289395220577716827e-02,5.833460763096809387e-02,1.405294332653284073e-02,2.389902994036674500e-02
